discipline_title,event_title,event_gender,medal_type,participant_type,country_3_letter_code,game_location,game_year,game_name
Canoe Sprint,C-1 500m (canoe single) men,Men,Silver,Athlete,ESP,China,2008,Beijing 2008
Canoe Sprint,C-1 500m (canoe single) men,Men,Silver,Athlete,ESP,Greece,2004,Athens 2004
Canoe Sprint,C-2 1000m (canoe double) men,Men,Bronze,Team,UKR,Brazil,2016,Rio 2016
Canoe Sprint,C-2 1000m (canoe double) men,Men,Gold,Team,DEU,Brazil,2016,Rio 2016
Canoe Sprint,C-2 1000m (canoe double) men,Men,Silver,Team,BRA,Brazil,2016,Rio 2016
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,BGR,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,CAN,Australia,2000,Sydney 2000
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,CAN,Great Britain,2012,London 2012
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,DEU,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,DEU,Germany,1936,Berlin 1936
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,DEU,USSR,1980,Moscow 1980
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,DNK,United States,1984,Los Angeles 1984
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,FIN,Finland,1952,Helsinki 1952
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,FRA,Great Britain,1948,London 1948
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,HUN,Canada,1976,Montreal 1976
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,HUN,Spain,1992,Barcelona 1992
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,HUN,United States,1996,Atlanta 1996
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,ROU,Italy,1960,Rome 1960
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,RUS,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,RUS,Japan,1964,Tokyo 1964
Canoe Sprint,C1 1000m canoe single men,Men,Bronze,Athlete,RUS,Mexico,1968,Mexico City 1968
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,BGR,Spain,1992,Barcelona 1992
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,BGR,USSR,1980,Moscow 1980
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,CAN,Germany,1936,Berlin 1936
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,CZE,Finland,1952,Helsinki 1952
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,CZE,Great Britain,1948,London 1948
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,CZE,United States,1996,Atlanta 1996
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,DEU,Australia,2000,Sydney 2000
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,DEU,Great Britain,2012,London 2012
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,DEU,Japan,1964,Tokyo 1964
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,DEU,United States,1984,Los Angeles 1984
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,HUN,Italy,1960,Rome 1960
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,HUN,Mexico,1968,Mexico City 1968
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,ROU,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,ROU,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,RUS,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C1 1000m canoe single men,Men,Gold,Athlete,SRB,Canada,1976,Montreal 1976
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,CAN,Great Britain,1948,London 1948
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,CAN,United States,1984,Los Angeles 1984
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,CUB,Australia,2000,Sydney 2000
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,CZE,Germany,1936,Berlin 1936
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,DEU,Mexico,1968,Mexico City 1968
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,DEU,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,ESP,Great Britain,2012,London 2012
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,HUN,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,HUN,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,HUN,Finland,1952,Helsinki 1952
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,LVA,Spain,1992,Barcelona 1992
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,LVA,United States,1996,Atlanta 1996
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,ROU,Japan,1964,Tokyo 1964
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,RUS,Canada,1976,Montreal 1976
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,RUS,Italy,1960,Rome 1960
Canoe Sprint,C1 1000m canoe single men,Men,Silver,Athlete,RUS,USSR,1980,Moscow 1980
Canoe Sprint,C1 500m canoe single men,Men,Bronze,Athlete,BGR,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C1 500m canoe single men,Men,Bronze,Athlete,DEU,Australia,2000,Sydney 2000
Canoe Sprint,C1 500m canoe single men,Men,Bronze,Athlete,DEU,Spain,1992,Barcelona 1992
Canoe Sprint,C1 500m canoe single men,Men,Bronze,Athlete,DEU,USSR,1980,Moscow 1980
Canoe Sprint,C1 500m canoe single men,Men,Bronze,Athlete,HUN,United States,1996,Atlanta 1996
Canoe Sprint,C1 500m canoe single men,Men,Bronze,Athlete,ROU,United States,1984,Los Angeles 1984
Canoe Sprint,C1 500m canoe single men,Men,Bronze,Athlete,SRB,Canada,1976,Montreal 1976
Canoe Sprint,C1 500m canoe single men,Men,Gold,Athlete,BGR,Spain,1992,Barcelona 1992
Canoe Sprint,C1 500m canoe single men,Men,Gold,Athlete,CAN,United States,1984,Los Angeles 1984
Canoe Sprint,C1 500m canoe single men,Men,Gold,Athlete,CZE,United States,1996,Atlanta 1996
Canoe Sprint,C1 500m canoe single men,Men,Gold,Athlete,DEU,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C1 500m canoe single men,Men,Gold,Athlete,HUN,Australia,2000,Sydney 2000
Canoe Sprint,C1 500m canoe single men,Men,Gold,Athlete,RUS,Canada,1976,Montreal 1976
Canoe Sprint,C1 500m canoe single men,Men,Gold,Athlete,RUS,USSR,1980,Moscow 1980
Canoe Sprint,C1 500m canoe single men,Men,Silver,Athlete,BGR,USSR,1980,Moscow 1980
Canoe Sprint,C1 500m canoe single men,Men,Silver,Athlete,CAN,Canada,1976,Montreal 1976
Canoe Sprint,C1 500m canoe single men,Men,Silver,Athlete,DNK,United States,1984,Los Angeles 1984
Canoe Sprint,C1 500m canoe single men,Men,Silver,Athlete,EUN,Spain,1992,Barcelona 1992
Canoe Sprint,C1 500m canoe single men,Men,Silver,Athlete,RUS,Australia,2000,Sydney 2000
Canoe Sprint,C1 500m canoe single men,Men,Silver,Athlete,RUS,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C1 500m canoe single men,Men,Silver,Athlete,SVK,United States,1996,Atlanta 1996
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,BGR,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,CAN,Germany,1936,Berlin 1936
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,DEU,Australia,2000,Sydney 2000
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,DEU,Finland,1952,Helsinki 1952
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,DNK,Japan,1964,Tokyo 1964
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,FRA,Great Britain,1948,London 1948
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,FRA,Spain,1992,Barcelona 1992
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,FRA,United States,1984,Los Angeles 1984
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,HUN,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,HUN,Canada,1976,Montreal 1976
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,HUN,China,2008,Beijing 2008
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,HUN,Greece,2004,Athens 2004
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,HUN,Italy,1960,Rome 1960
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,HUN,United States,1996,Atlanta 1996
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,POL,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,RUS,Great Britain,2012,London 2012
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,RUS,Mexico,1968,Mexico City 1968
Canoe Sprint,C2 1000m canoe double men,Men,Bronze,Team,RUS,USSR,1980,Moscow 1980
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,BLR,China,2008,Beijing 2008
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,CZE,Germany,1936,Berlin 1936
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,CZE,Great Britain,1948,London 1948
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,DEU,Great Britain,2012,London 2012
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,DEU,Greece,2004,Athens 2004
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,DEU,Spain,1992,Barcelona 1992
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,DEU,United States,1996,Atlanta 1996
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,DNK,Finland,1952,Helsinki 1952
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,ROU,Australia,2000,Sydney 2000
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,ROU,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,ROU,Mexico,1968,Mexico City 1968
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,ROU,USSR,1980,Moscow 1980
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,ROU,United States,1984,Los Angeles 1984
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,RUS,Canada,1976,Montreal 1976
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,RUS,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,RUS,Italy,1960,Rome 1960
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,RUS,Japan,1964,Tokyo 1964
Canoe Sprint,C2 1000m canoe double men,Men,Gold,Team,RUS,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,AUT,Germany,1936,Berlin 1936
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,BLR,Great Britain,2012,London 2012
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,CUB,Australia,2000,Sydney 2000
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,CZE,Finland,1952,Helsinki 1952
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,DEU,China,2008,Beijing 2008
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,DEU,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,DEU,USSR,1980,Moscow 1980
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,DNK,Spain,1992,Barcelona 1992
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,FRA,Japan,1964,Tokyo 1964
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,HUN,Mexico,1968,Mexico City 1968
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,ITA,Italy,1960,Rome 1960
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,ROU,Canada,1976,Montreal 1976
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,ROU,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,ROU,United States,1996,Atlanta 1996
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,RUS,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,RUS,Greece,2004,Athens 2004
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,SRB,United States,1984,Los Angeles 1984
Canoe Sprint,C2 1000m canoe double men,Men,Silver,Team,USA,Great Britain,1948,London 1948
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,BGR,Spain,1992,Barcelona 1992
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,BGR,USSR,1980,Moscow 1980
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,DEU,China,2008,Beijing 2008
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,ESP,United States,1984,Los Angeles 1984
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,FRA,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,HUN,Canada,1976,Montreal 1976
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,ROU,Australia,2000,Sydney 2000
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,ROU,United States,1996,Atlanta 1996
Canoe Sprint,C2 500m canoe double men,Men,Bronze,Team,RUS,Greece,2004,Athens 2004
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,CHN,China,2008,Beijing 2008
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,CHN,Greece,2004,Athens 2004
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,EUN,Spain,1992,Barcelona 1992
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,HUN,Australia,2000,Sydney 2000
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,HUN,USSR,1980,Moscow 1980
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,HUN,United States,1996,Atlanta 1996
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,RUS,Canada,1976,Montreal 1976
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,RUS,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C2 500m canoe double men,Men,Gold,Team,SRB,United States,1984,Los Angeles 1984
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,CUB,Greece,2004,Athens 2004
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,DEU,Spain,1992,Barcelona 1992
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,MDA,United States,1996,Atlanta 1996
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,POL,Australia,2000,Sydney 2000
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,POL,Canada,1976,Montreal 1976
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,POL,Republic of Korea,1988,Seoul 1988
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,ROU,USSR,1980,Moscow 1980
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,ROU,United States,1984,Los Angeles 1984
Canoe Sprint,C2 500m canoe double men,Men,Silver,Team,RUS,China,2008,Beijing 2008
Canoe Sprint,K-1 1000m (kayak single) men,Men,Bronze,Athlete,RUS,Brazil,2016,Rio 2016
Canoe Sprint,K-1 1000m (kayak single) men,Men,Gold,Athlete,ESP,Brazil,2016,Rio 2016
Canoe Sprint,K-1 1000m (kayak single) men,Men,Silver,Athlete,CZE,Brazil,2016,Rio 2016
Canoe Sprint,K-1 200m (kayak single) men,Men,Bronze,Athlete,CAN,Great Britain,2012,London 2012
Canoe Sprint,K-1 200m (kayak single) men,Men,Bronze,Athlete,DEU,Brazil,2016,Rio 2016
Canoe Sprint,K-1 200m (kayak single) men,Men,Bronze,Athlete,ESP,Brazil,2016,Rio 2016
Canoe Sprint,K-1 200m (kayak single) men,Men,Gold,Athlete,GBR,Brazil,2016,Rio 2016
Canoe Sprint,K-1 200m (kayak single) men,Men,Gold,Athlete,GBR,Great Britain,2012,London 2012
Canoe Sprint,K-1 200m (kayak single) men,Men,Silver,Athlete,ESP,Great Britain,2012,London 2012
Canoe Sprint,K-1 200m (kayak single) men,Men,Silver,Athlete,FRA,Brazil,2016,Rio 2016
Canoe Sprint,K-1 200m (kayak single) women,Women,Bronze,Athlete,AZE,Brazil,2016,Rio 2016
Canoe Sprint,K-1 200m (kayak single) women,Women,Bronze,Athlete,HUN,Great Britain,2012,London 2012
Canoe Sprint,K-1 200m (kayak single) women,Women,Gold,Athlete,NZL,Brazil,2016,Rio 2016
Canoe Sprint,K-1 200m (kayak single) women,Women,Gold,Athlete,NZL,Great Britain,2012,London 2012
Canoe Sprint,K-1 200m (kayak single) women,Women,Silver,Athlete,POL,Brazil,2016,Rio 2016
Canoe Sprint,K-1 200m (kayak single) women,Women,Silver,Athlete,UKR,Great Britain,2012,London 2012
Canoe Sprint,K-1 4x500m men,Men,Bronze,Team,DNK,Italy,1960,Rome 1960
Canoe Sprint,K-1 4x500m men,Men,Gold,Team,DEU,Italy,1960,Rome 1960
Canoe Sprint,K-1 4x500m men,Men,Silver,Team,HUN,Italy,1960,Rome 1960
Canoe Sprint,K-1 500m (kayak single) women,Women,Bronze,Athlete,NZL,Brazil,2016,Rio 2016
Canoe Sprint,K-1 500m (kayak single) women,Women,Bronze,Athlete,ZAF,Great Britain,2012,London 2012
Canoe Sprint,K-1 500m (kayak single) women,Women,Gold,Athlete,HUN,Brazil,2016,Rio 2016
Canoe Sprint,K-1 500m (kayak single) women,Women,Gold,Athlete,HUN,Great Britain,2012,London 2012
Canoe Sprint,K-1 500m (kayak single) women,Women,Silver,Athlete,DNK,Brazil,2016,Rio 2016
Canoe Sprint,K-1 500m (kayak single) women,Women,Silver,Athlete,UKR,Great Britain,2012,London 2012
Canoe Sprint,K-2 1000m (kayak double) men,Men,Bronze,Team,AUS,Brazil,2016,Rio 2016
Canoe Sprint,K-2 1000m (kayak double) men,Men,Gold,Team,DEU,Brazil,2016,Rio 2016
Canoe Sprint,K-2 1000m (kayak double) men,Men,Silver,Team,SRB,Brazil,2016,Rio 2016
Canoe Sprint,K-2 200m (kayak double) men,Men,Bronze,Team,LTU,Brazil,2016,Rio 2016
Canoe Sprint,K-2 200m (kayak double) men,Men,Gold,Team,ESP,Brazil,2016,Rio 2016
Canoe Sprint,K-2 200m (kayak double) men,Men,Silver,Team,GBR,Brazil,2016,Rio 2016
Canoe Sprint,K-2 500m (kayak double) women,Women,Bronze,Team,POL,Brazil,2016,Rio 2016
Canoe Sprint,K-2 500m (kayak double) women,Women,Gold,Team,HUN,Brazil,2016,Rio 2016
Canoe Sprint,K-2 500m (kayak double) women,Women,Silver,Team,DEU,Brazil,2016,Rio 2016
Canoe Sprint,K-4 1000m (kayak four) men,Men,Bronze,Team,CZE,Brazil,2016,Rio 2016
Canoe Sprint,K-4 1000m (kayak four) men,Men,Gold,Team,DEU,Brazil,2016,Rio 2016
Canoe Sprint,K-4 1000m (kayak four) men,Men,Silver,Team,SVK,Brazil,2016,Rio 2016
Canoe Sprint,K-4 500m (kayak four) women,Women,Bronze,Team,BLR,Brazil,2016,Rio 2016
Canoe Sprint,K-4 500m (kayak four) women,Women,Gold,Team,HUN,Brazil,2016,Rio 2016
Canoe Sprint,K-4 500m (kayak four) women,Women,Silver,Team,DEU,Brazil,2016,Rio 2016
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,AUS,China,2008,Beijing 2008
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,AUS,United States,1996,Atlanta 1996
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,CAN,Greece,2004,Athens 2004
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,DEU,Great Britain,2012,London 2012
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,DEU,Republic of Korea,1988,Seoul 1988
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,DNK,Mexico,1968,Mexico City 1968
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,FRA,Finland,1952,Helsinki 1952
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,FRA,Great Britain,1948,London 1948
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,GBR,Australia,2000,Sydney 2000
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,HUN,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,HUN,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,NLD,Germany,1936,Berlin 1936
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,ROU,Canada,1976,Montreal 1976
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,ROU,Japan,1964,Tokyo 1964
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,ROU,USSR,1980,Moscow 1980
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,SWE,Italy,1960,Rome 1960
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,USA,Spain,1992,Barcelona 1992
Canoe Sprint,K1 1000m kayak single men,Men,Bronze,Athlete,USA,United States,1984,Los Angeles 1984
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,AUS,Spain,1992,Barcelona 1992
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,AUT,Germany,1936,Berlin 1936
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,DEU,Canada,1976,Montreal 1976
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,DEU,USSR,1980,Moscow 1980
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,DNK,Italy,1960,Rome 1960
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,GBR,China,2008,Beijing 2008
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,HUN,Mexico,1968,Mexico City 1968
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,NOR,Australia,2000,Sydney 2000
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,NOR,Great Britain,2012,London 2012
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,NOR,Greece,2004,Athens 2004
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,NOR,United States,1996,Atlanta 1996
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,NZL,United States,1984,Los Angeles 1984
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,RUS,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,SWE,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,SWE,Finland,1952,Helsinki 1952
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,SWE,Great Britain,1948,London 1948
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,SWE,Japan,1964,Tokyo 1964
Canoe Sprint,K1 1000m kayak single men,Men,Gold,Athlete,USA,Republic of Korea,1988,Seoul 1988
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,AUS,Republic of Korea,1988,Seoul 1988
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,BGR,Australia,2000,Sydney 2000
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,CAN,Great Britain,2012,London 2012
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,DEU,Germany,1936,Berlin 1936
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,DNK,Great Britain,1948,London 1948
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,FIN,Finland,1952,Helsinki 1952
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,FRA,USSR,1980,Moscow 1980
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,HUN,Canada,1976,Montreal 1976
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,HUN,Italy,1960,Rome 1960
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,HUN,Japan,1964,Tokyo 1964
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,ITA,United States,1996,Atlanta 1996
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,NOR,China,2008,Beijing 2008
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,NOR,Spain,1992,Barcelona 1992
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,NZL,Greece,2004,Athens 2004
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,RUS,"Australia, Sweden",1956,Melbourne 1956
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,RUS,Mexico,1968,Mexico City 1968
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,SRB,United States,1984,Los Angeles 1984
Canoe Sprint,K1 1000m kayak single men,Men,Silver,Athlete,SWE,Federal Republic of Germany,1972,Munich 1972
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,DEU,Canada,1976,Montreal 1976
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,FRA,United States,1984,Los Angeles 1984
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,GBR,China,2008,Beijing 2008
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,GBR,Greece,2004,Athens 2004
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,ISR,Australia,2000,Sydney 2000
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,NOR,Spain,1992,Barcelona 1992
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,NZL,Republic of Korea,1988,Seoul 1988
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,POL,United States,1996,Atlanta 1996
Canoe Sprint,K1 500m kayak single men,Men,Bronze,Athlete,ROU,USSR,1980,Moscow 1980
Canoe Sprint,K1 500m kayak single men,Men,Gold,Athlete,AUS,China,2008,Beijing 2008
Canoe Sprint,K1 500m kayak single men,Men,Gold,Athlete,CAN,Greece,2004,Athens 2004
Canoe Sprint,K1 500m kayak single men,Men,Gold,Athlete,FIN,Spain,1992,Barcelona 1992
Canoe Sprint,K1 500m kayak single men,Men,Gold,Athlete,HUN,Republic of Korea,1988,Seoul 1988
Canoe Sprint,K1 500m kayak single men,Men,Gold,Athlete,ITA,United States,1996,Atlanta 1996
Canoe Sprint,K1 500m kayak single men,Men,Gold,Athlete,NOR,Australia,2000,Sydney 2000
Canoe Sprint,K1 500m kayak single men,Men,Gold,Athlete,NZL,United States,1984,Los Angeles 1984
Canoe Sprint,K1 500m kayak single men,Men,Gold,Athlete,ROU,Canada,1976,Montreal 1976
